,Reg no.,Name,"Incorp-orated",Dissolved,Type
3702,95553,EARNBIG COMPANY LIMITED,1981-03-31,,"Private, ltd by shares"
3703,103092,"EARNEST WAY COMPANY LIMITED
凱利威有限公司",1981-09-18,1999-05-28,"Private, ltd by shares"
3704,102088,EARNEY LIMITED (d1987-05-29),1981-08-25,1987-05-29,"Private, ltd by shares"
3705,92745,EARNFIELD LIMITED (d1992-04-24),1981-01-27,1992-04-24,"Private, ltd by shares"
3706,104854,"EARNING FIT COMPANY LIMITED
勝天有限公司",1981-10-30,2009-06-26,"Private, ltd by shares"
3707,93184,EARNYEAR LIMITED,1981-02-10,,"Private, ltd by shares"
3708,94114,"EARTHASIA LIMITED
泛亞環境有限公司",1981-02-27,,"Private, ltd by shares"
3709,100285,EASDON LIMITED,1981-07-10,2009-12-04,"Private, ltd by shares"
3710,107204,EASELINK LIMITED (d1987-08-28),1981-12-29,1987-08-28,"Private, ltd by shares"
3711,104709,"EASEVILLE LIMITED
頤景電業有限公司",1981-10-30,2000-04-07,"Private, ltd by shares"
3712,104452,"EASI-MART LIMITED
易時有限公司",1981-10-23,2010-09-24,"Private, ltd by shares"
3713,97491,"EASIGUIDE LIMITED
宜皆有限公司",1981-05-05,1989-10-04,"Private, ltd by shares"
3714,99179,EASINET (HONG KONG) LIMITED,1981-06-12,1990-05-26,"Private, ltd by shares"
3715,92867,EASIWAY NOMINEES LIMITED,1981-01-30,1998-08-07,"Private, ltd by shares"
3716,105605,"EASKING TRADING COMPANY LIMITED
東霸貿易有限公司",1981-11-17,2000-05-26,"Private, ltd by shares"
3717,95790,"EAST ASIA BUDDHIST GENERAL ASSOCIATION LIMITED
東亞佛教總會有限公司",1981-04-08,1996-06-07,Ltd by guarantee
3718,104840,"EAST ASIA INDUSTRIAL MACHINERY COMPANY LIMITED
東亞機械有限公司",1981-10-30,,"Private, ltd by shares"
3719,100171,"EAST BRIDGE LIMITED (d2003-02-14)
鴻橋有限公司",1981-07-10,2003-02-14,"Private, ltd by shares"
3720,94292,EAST COAST TRADING LIMITED (d2002-04-26),1981-03-03,2002-04-26,"Private, ltd by shares"
3721,106571,"EAST EARNINGS LIMITED
易盈利有限公司",1981-12-11,2002-07-12,"Private, ltd by shares"
3722,99383,EAST EDITION LIMITED,1981-06-19,2017-04-21,"Private, ltd by shares"
3723,98802,EAST FAME LIMITED (d2002-11-15),1981-06-05,2002-11-15,"Private, ltd by shares"
3724,103639,"EAST KEY TRADING COMPANY LIMITED
依斯基貿易有限公司",1981-10-02,2010-02-26,"Private, ltd by shares"
3725,95257,"EAST PACIFIC BUILDING MANAGEMENT LIMITED
東太平洋物業管理有限公司",1981-03-24,,"Private, ltd by shares"
3726,94483,"EAST PORT TRADING COMPANY LIMITED
東港貿易有限公司",1981-03-06,1987-12-24,"Private, ltd by shares"
3727,94605,"EAST RUBY COMPANY LIMITED
伊士龍有限公司",1981-03-10,1996-06-28,"Private, ltd by shares"
3728,92616,"EAST SOUTH (PRINTING INK) COMPANY LIMITED
東南油墨有限公司",1981-01-27,2003-03-21,"Private, ltd by shares"
3729,100510,"EAST WEALTH TRADING LIMITED (d2003-02-21)
東富貿易有限公司",1981-07-17,2003-02-21,"Private, ltd by shares"
3730,100346,EAST WEST TOWAGE LIMITED,1981-07-14,1987-05-27,"Private, ltd by shares"
3731,94437,EAST WIND SHIP AND SHIPYARD SUPPLIES IMPORT-EXPORT (H.K.) LIMITED,1981-03-06,,"Private, ltd by shares"
3732,98039,EAST-WEST PLAYTHINGS LIMITED,1981-05-19,1996-03-29,"Private, ltd by shares"
3733,91647,"EASTACTIVE FORWARDING COMPANY LIMITED
東活貨運有限公司",1981-01-06,,"Private, ltd by shares"
3734,107127,EASTANZ LIMITED,1981-12-23,2003-11-28,"Private, ltd by shares"
3735,105467,EASTCHEAP REINSURANCE MANAGEMENT LIMITED,1981-11-13,1995-03-06,"Private, ltd by shares"
3736,96521,EASTCORP HONG KONG LIMITED,1981-04-24,1987-03-11,"Private, ltd by shares"
3737,93359,EASTDALE COMPANY LIMITED,1981-02-13,2001-09-22,"Private, ltd by shares"
3738,100809,EASTERLY DEVELOPMENT COMPANY LIMITED,1981-07-24,,"Private, ltd by shares"
3739,104499,EASTERN BUSINESS SYSTEMS LIMITED (d2003-09-26),1981-10-23,2003-09-26,"Private, ltd by shares"
3740,99430,EASTERN CONNECTION LIMITED (d1991-10-25),1981-06-19,1991-10-25,"Private, ltd by shares"
3741,99403,"EASTERN DOOR KEY (HOLDINGS) LIMITED
東方門匙(集團)有限公司",1981-06-19,1984-08-19,"Private, ltd by shares"
3742,92258,"EASTERN EXPRESS AGENCIES LIMITED
大東洋行代理有限公司",1981-01-16,2016-03-11,"Private, ltd by shares"
3743,101909,EASTERN GROWTH LIMITED (d1990-12-28),1981-08-21,1990-12-28,"Private, ltd by shares"
3744,100808,EASTERN HALL COMPANY LIMITED,1981-07-24,,"Private, ltd by shares"
3745,94112,EASTERN OIL (H.K.) LIMITED,1981-02-27,1998-06-05,"Private, ltd by shares"
3746,100042,EASTERN PACIFIC INTERNATIONAL LIMITED (d1996-06-21),1981-07-03,1996-06-21,"Private, ltd by shares"
3747,96802,"EASTERN PEARL FOODS COMPANY LIMITED
東懋食品有限公司",1981-04-29,2002-08-16,"Private, ltd by shares"
3748,92637,EASTERN PETROLOGY LIMITED,1981-01-27,1983-10-27,"Private, ltd by shares"
3749,105690,EASTERN PICTURES ENTERPRISES LIMITED,1981-11-20,2003-10-17,"Private, ltd by shares"
3750,106715,EASTERN PLANT HIRE LIMITED,1981-12-15,1991-12-26,"Private, ltd by shares"
3751,103327,"EASTERN SAGA TRADING COMPANY LIMITED
東獅貿易有限公司",1981-09-25,1996-05-24,"Private, ltd by shares"
3752,95178,"EASTERN SEA WATCH CASES LIMITED
東海錶廠有限公司",1981-03-20,2018-06-01,"Private, ltd by shares"
3753,95769,"EASTERNLIGHT INTERNATIONAL LIMITED
東旭國際有限公司",1981-04-03,1996-03-29,"Private, ltd by shares"
3754,101048,"EASTERNMONEY TRADING COMPANY LIMITED
東財貿易有限公司",1981-07-28,2014-03-14,"Private, ltd by shares"
3755,105184,"EASTGARRD TRADING COMPANY LIMITED
依時嘉貿易有限公司",1981-11-10,1998-11-27,"Private, ltd by shares"
3756,102872,EASTHOPE COMPANY LIMITED,1981-09-11,1998-09-25,"Private, ltd by shares"
3757,105219,"EASTIC LIMITED
東之傑有限公司",1981-11-10,1996-05-10,"Private, ltd by shares"
3758,105004,"EASTIN (HONG KONG) LIMITED
依田(香港)有限公司",1981-11-03,1991-09-01,"Private, ltd by shares"
3759,95272,"EASTRADE INVESTMENT COMPANY LIMITED
瑋樂投資有限公司",1981-03-24,1998-09-11,"Private, ltd by shares"
3760,95408,EASTRICH LIMITED,1981-03-27,1996-06-07,"Private, ltd by shares"
3761,105407,EASTRY ENTERPRISES LIMITED,1981-11-13,1998-04-24,"Private, ltd by shares"
3762,95894,"EASTWEST WATCH COMPANY LIMITED
東西鐘錶有限公司",1981-04-08,1987-06-16,"Private, ltd by shares"
3763,96074,"EASY COMPUTER SERVICE (HONG KONG) COMPANY LIMITED
依時電腦服務(香港)有限公司",1981-04-10,1996-05-10,"Private, ltd by shares"
3764,106077,"EASY DEAL PROPERTY INVESTMENT LIMITED
易易地產投資有限公司",1981-12-01,2006-01-06,"Private, ltd by shares"
3765,106775,"EASY DONE INVESTMENT LIMITED
易妥投資有限公司",1981-12-18,1998-09-11,"Private, ltd by shares"
3766,95125,"EASY HOPE ESTATES LIMITED
二合新置業有限公司",1981-03-20,1996-03-29,"Private, ltd by shares"
3767,100292,"EASY KEY TRADES DEVELOPMENT COMPANY LIMITED
誼基發展有限公司",1981-07-10,1996-04-26,"Private, ltd by shares"
3768,91870,"EASY PROPERTIES LIMITED (HK)
永富建設地產有限公司",1981-01-09,,"Private, ltd by shares"
3769,105738,"EASY RICH INVESTMENT LIMITED (d1996-07-19)
易達投資有限公司",1981-11-20,1996-07-19,"Private, ltd by shares"
3770,100284,"EASY RISE COMPANY LIMITED
依時昇有限公司",1981-07-10,1996-04-26,"Private, ltd by shares"
3771,93850,"EASY SING COMPANY LIMITED
德財有限公司",1981-02-24,1986-05-25,"Private, ltd by shares"
3772,98179,EASY TIMES LIMITED,1981-05-22,1986-03-27,"Private, ltd by shares"
3773,101332,"EASYFIELD COMPANY LIMITED
易順有限公司",1981-08-07,1996-03-29,"Private, ltd by shares"
3774,103809,"EASYFORM INVESTMENT LIMITED
順成投資有限公司",1981-10-09,1996-11-22,"Private, ltd by shares"
3775,99795,"EASYGROW LIMITED
泰瑜有限公司",1981-06-26,1996-04-19,"Private, ltd by shares"
3776,106588,EASYTOUCH COMPUTER SYSTEM LIMITED,1981-12-11,2012-10-05,"Private, ltd by shares"
3777,99378,EATONWOOD LIMITED (d1996-07-19),1981-06-19,1996-07-19,"Private, ltd by shares"
3778,104378,EB HOLDINGS LIMITED (d1996-04-19),1981-10-23,1996-04-19,"Private, ltd by shares"
3779,94354,EBEECO MANUFACTURING COMPANY LIMITED,1981-03-06,1996-07-19,"Private, ltd by shares"
3780,96194,"EBERT LIMITED (d1983-09-24)
易寶有限公司",1981-04-14,1983-09-24,"Private, ltd by shares"
3781,92107,"EBO ENGINEERING LIMITED
億寶工程有限公司",1981-01-16,2001-11-23,"Private, ltd by shares"
3782,93703,"EBONY AND IVORY ENTERPRISES LIMITED
御德意有限公司",1981-02-20,,"Private, ltd by shares"
3783,98840,EBONY LAND COMPANY LIMITED,1981-06-05,1986-11-14,"Private, ltd by shares"
3784,96534,"ECCETERA (FAR EAST) COMPANY LIMITED
萬有行(遠東)發展有限公司",1981-04-24,1996-06-28,"Private, ltd by shares"
3785,100126,ECCLESHILL LIMITED,1981-07-08,,"Private, ltd by shares"
3786,92923,ECERSHINE LIMITED,1981-01-30,2009-06-27,"Private, ltd by shares"
3787,104655,"ECHO INDUSTRIES LIMITED
晶晶洋行有限公司",1981-10-27,,"Private, ltd by shares"
3788,103945,"ECHO KING LIMITED (d1996-03-29)
億皇有限公司",1981-10-13,1996-03-29,"Private, ltd by shares"
3789,103941,ECHO LINE INVESTMENT LIMITED,1981-10-13,,"Private, ltd by shares"
3790,103946,"ECHO PARK INVESTMENT LIMITED
億邦投資有限公司",1981-10-13,2008-02-06,"Private, ltd by shares"
3791,103947,ECHO PASS INVESTMENT LIMITED,1981-10-13,1996-02-23,"Private, ltd by shares"
3792,103948,ECHO PEAK INVESTMENT LIMITED,1981-10-13,2008-09-05,"Private, ltd by shares"
3793,96925,ECHO SEA LIMITED,1981-04-29,1994-05-27,"Private, ltd by shares"
3794,96926,ECHO SOUND LIMITED (d1992-07-16),1981-04-29,1992-07-16,"Private, ltd by shares"
3795,96929,ECHO STAR LIMITED (d1993-12-02),1981-04-29,1993-12-02,"Private, ltd by shares"
3796,97329,ECHO SYSTEMS LIMITED (d1996-03-29),1981-05-05,1996-03-29,"Private, ltd by shares"
3797,106869,"ECHO TOYS LIMITED
力圖玩具有限公司",1981-12-18,,"Private, ltd by shares"
3798,103523,"ECHO WORLD INVESTMENT LIMITED
億宇投資有限公司",1981-09-29,,"Private, ltd by shares"
3799,103940,ECHO ZONE INVESTMENT LIMITED,1981-10-13,1996-02-23,"Private, ltd by shares"
3800,99931,ECHOSTOCK LIMITED,1981-06-30,1997-10-07,"Private, ltd by shares"
3801,103492,"ECONTRANS EXPRESS LIMITED
合迅空運有限公司",1981-09-29,,"Private, ltd by shares"
3802,104541,"ED LEE & COMPANY (INSURANCE BROKERS) LIMITED
港東保險事務有限公司",1981-10-27,2010-07-21,"Private, ltd by shares"
3803,93924,EDA ENERGY RESOURCES LIMITED,1981-02-24,1996-02-23,"Private, ltd by shares"
3804,93344,EDA MANAGEMENT SERVICES LIMITED (d2003-08-15),1981-02-13,2003-08-15,"Private, ltd by shares"
3805,107032,EDA NOMINEES LIMITED,1981-12-23,1997-03-21,"Private, ltd by shares"
3806,106978,EDA SHIPPING LIMITED,1981-12-23,1996-11-29,"Private, ltd by shares"
3807,103447,EDDA SHIPPING COMPANY (HONG KONG) LIMITED,1981-09-29,1986-06-27,"Private, ltd by shares"
3808,103624,"EDDERTON LIMITED (d1996-05-31)
陶頓有限公司",1981-10-02,1996-05-31,"Private, ltd by shares"
3809,103900,"EDE LIMITED (d1998-03-20)
悠德有限公司",1981-10-09,1998-03-20,"Private, ltd by shares"
3810,98812,"EDEL'S WATCH COMPANY (HONG KONG) LIMITED
北隆貿易有限公司",1981-06-05,1996-05-24,"Private, ltd by shares"
3811,92118,EDELEX HOLDINGS LIMITED,1981-01-16,1998-09-25,"Private, ltd by shares"
3812,98909,"EDELMAN ASIA LIMITED
香港商宜美有限公司",1981-06-09,,"Private, ltd by shares"
3813,99510,"EDELWEISS TRADING COMPANY LIMITED (d1996-04-26)
大寶行有限公司",1981-06-23,1996-04-26,"Private, ltd by shares"
3814,104243,EDEN FINANCE LIMITED (d2003-09-05),1981-10-20,2003-09-05,"Private, ltd by shares"
3815,104177,EDENCREST ESTATES LIMITED,1981-10-16,1993-01-06,"Private, ltd by shares"
3816,103358,EDGEBROOK COMPANY LIMITED,1981-09-25,1996-06-28,"Private, ltd by shares"
3817,97422,EDGECOMBE LIMITED (d2001-11-23),1981-05-05,2001-11-23,"Private, ltd by shares"
3818,94397,EDGEFIELD INVESTMENTS LIMITED (d1996-12-27),1981-03-06,1996-12-27,"Private, ltd by shares"
3819,94398,"EDGEMONT INVESTMENTS LIMITED
億敏有限公司",1981-03-06,,"Private, ltd by shares"
3820,94400,EDGERTON INVESTMENTS LIMITED (d1988-02-12),1981-03-06,1988-02-12,"Private, ltd by shares"
3821,100868,"EDGEWORTH INVESTMENT LIMITED
益威置業有限公司",1981-07-24,1988-03-23,"Private, ltd by shares"
3822,101351,EDINBURGH NOMINEES LIMITED,1981-08-07,1996-03-29,"Private, ltd by shares"
3823,98873,"EDINBURGH STORE LIMITED
皇室時裝百貨有限公司",1981-06-05,2004-02-20,"Private, ltd by shares"
3824,94451,"EDMOND MANAGEMENT LIMITED
益泉管理有限公司",1981-03-06,1995-09-27,"Private, ltd by shares"
3825,96727,EDONSTREAM LIMITED,1981-04-24,2006-09-22,"Private, ltd by shares"
3826,95263,"EDOSALES LIMITED
毅銷有限公司",1981-03-24,1996-05-10,"Private, ltd by shares"
3827,106283,"EDOSEK COMPANY LIMITED
億都有限公司",1981-12-04,1996-04-19,"Private, ltd by shares"
3828,95262,EDOTRADE LIMITED (d1996-03-29),1981-03-24,1996-03-29,"Private, ltd by shares"
3829,101608,"EDSONA LIMITED
綜合發展有限公司",1981-08-14,1997-11-21,"Private, ltd by shares"
3830,91644,EDSTROM LIMITED,1981-01-06,1998-11-13,"Private, ltd by shares"
3831,94216,"EDUCATIONAL TOY LIBRARY LIMITED
教育玩具圖書中心有限公司",1981-03-03,1996-04-26,"Private, ltd by shares"
3832,101830,"EDUCOM COMPANY LIMITED
教育器材有限公司",1981-08-18,1996-06-28,"Private, ltd by shares"
3833,99552,"EDWARD TOYS MANUFACTURING COMPANY LIMITED
裕華玩具製造廠有限公司",1981-06-23,1996-07-19,"Private, ltd by shares"
3834,104227,"EDWIN ENGINEERING LIMITED (d1998-10-16)
雅榮工程有限公司",1981-10-20,1998-10-16,"Private, ltd by shares"
3835,104071,EDZER LIMITED,1981-10-16,,"Private, ltd by shares"
3836,97717,EEC CAPITAL EXCHANGE LIMITED,1981-05-12,1996-03-29,"Private, ltd by shares"
3837,101497,EEMEE LIMITED,1981-08-11,2003-05-16,"Private, ltd by shares"
3838,106617,"EFATAR COMPANY LIMITED
易發達有限公司",1981-12-11,2003-11-07,"Private, ltd by shares"
3839,106084,EFFECTTY COMPANY LIMITED,1981-12-01,2018-08-10,"Private, ltd by shares"
3840,92006,EFFENDI (HOLDINGS) LIMITED,1981-01-13,1999-09-10,"Private, ltd by shares"
3841,99748,"EFFINGHAM ENTERPRISES LIMITED (d1998-09-11)
依嶺行有限公司",1981-06-26,1998-09-11,"Private, ltd by shares"
3842,101097,EFFIVANY (HONG KONG) LIMITED,1981-07-31,1996-06-07,"Private, ltd by shares"
3843,101141,"EFFLUENT GAIN LIMITED
易勁有限公司",1981-07-31,1985-08-28,"Private, ltd by shares"
3844,94653,EFG HONG KONG LIMITED,1981-03-10,1998-07-20,"Private, ltd by shares"
3845,97862,EGANVILLE TRADING LIMITED,1981-05-15,1985-04-02,"Private, ltd by shares"
3846,94396,EGGLESTON INVESTMENTS LIMITED,1981-03-06,1991-12-25,"Private, ltd by shares"
3847,102114,"EGGLESTON LIMITED (d1996-06-10)
應麟有限公司",1981-08-25,1996-06-10,"Private, ltd by shares"
3848,100950,"EGIDIO COMPANY LIMITED
依時高有限公司",1981-07-28,,"Private, ltd by shares"
3849,106437,EGLANTINE TRADING COMPANY LIMITED,1981-12-08,1994-04-29,"Private, ltd by shares"
3850,102113,"EICHMANN LIMITED
熾民有限公司",1981-08-25,1996-07-26,"Private, ltd by shares"
3851,96328,EIFFEL LIMITED (d1996-07-19),1981-04-22,1996-07-19,"Private, ltd by shares"
3852,103359,EIK GROVE LIMITED,1981-09-25,2003-02-14,"Private, ltd by shares"
3853,95845,"EIKYU INVESTMENT LIMITED
聯慕投資有限公司",1981-04-08,2002-05-17,"Private, ltd by shares"
3854,97635,EILEAN DONAN LIMITED,1981-05-08,1983-02-25,"Private, ltd by shares"
3855,102662,EIO INVESTMENTS CO. LIMITED,1981-09-08,2018-08-10,"Private, ltd by shares"
3856,106454,"EK & ST LIMITED
宜家時有限公司",1981-12-08,2017-07-28,"Private, ltd by shares"
3857,99908,"EK SUN ESTATE AGENTS LIMITED
益新地產代理有限公司",1981-06-30,2001-10-19,"Private, ltd by shares"
3858,99910,"EK SUN LIMITED
益順有限公司",1981-06-30,2001-10-19,"Private, ltd by shares"
3859,99909,"EK SUN PROPERTIES LIMITED
益順地產有限公司",1981-06-30,1987-07-01,"Private, ltd by shares"
3860,102988,"EKE FAT GARMENT FACTORY LIMITED
億發製衣廠有限公司",1981-09-16,1996-07-26,"Private, ltd by shares"
3861,93033,EKELA ESTATE LIMITED,1981-02-03,1996-04-26,"Private, ltd by shares"
3862,104737,"EKFAIR LIMITED
奕輝有限公司",1981-10-30,,"Private, ltd by shares"
3863,95900,"EKO (H.K.) LIMITED
怡固(香港)有限公司",1981-04-08,1995-12-02,"Private, ltd by shares"
3864,107229,"EKPAC EQUIPMENT LIMITED
維昌洋行機械器材有限公司",1981-12-29,2003-11-07,"Private, ltd by shares"
3865,93515,"EKSON LIMITED
奕順有限公司",1981-02-17,1996-12-27,"Private, ltd by shares"
3866,98374,EL MISTI COMPANY LIMITED,1981-05-26,1996-06-07,"Private, ltd by shares"
3867,102709,EL PASSO LIMITED,1981-09-08,,"Private, ltd by shares"
3868,100522,EL SAHEL TRADING LIMITED,1981-07-17,1988-12-02,"Private, ltd by shares"
3869,98098,"ELAFRING ENTERPRISES LIMITED
寶達盈企業有限公司",1981-05-19,1996-05-31,"Private, ltd by shares"
3870,96482,ELBELL LIMITED,1981-04-22,1999-04-16,"Private, ltd by shares"
3871,99676,ELCHANAN DIAMONDS HONG KONG LIMITED,1981-06-26,2000-04-07,"Private, ltd by shares"
3872,99023,"ELCHE LIMITED (d1996-07-05)
愛賜有限公司",1981-06-12,1996-07-05,"Private, ltd by shares"
3873,99936,ELCON PRODUCTS DEVELOPMENT LIMITED,1981-06-30,2000-04-07,"Private, ltd by shares"
3874,91744,ELDERS G M (HONG KONG) LIMITED,1981-01-06,1993-01-12,"Private, ltd by shares"
3875,94652,ELDERS SECURITIES (HONG KONG) LIMITED,1981-03-10,1992-09-29,"Private, ltd by shares"
3876,106280,"ELDEX DEVELOPMENT COMPANY LIMITED
雅力威有限公司",1981-12-04,1998-01-23,"Private, ltd by shares"
3877,99991,"ELEC & ELTEK COMPANY LIMITED
依利安達電子有限公司",1981-07-03,,"Private, ltd by shares"
3878,99990,"ELEC & ELTEK HOLDING COMPANY LIMITED
依利安達電子企業有限公司",1981-07-03,,"Private, ltd by shares"
3879,98846,"ELECT CHEM MACHINERY TRADE LIMITED
電化機械貿易有限公司",1981-06-05,,"Private, ltd by shares"
3880,102234,ELECTIK LIMITED,1981-08-28,1997-08-22,"Private, ltd by shares"
3881,99604,ELECTRA INTERNATIONAL (H.K.) LIMITED,1981-06-23,1996-06-28,"Private, ltd by shares"
3882,105607,ELECTRO MECHANICAL CONSULTANTS (AFRICA) LIMITED,1981-11-17,2001-08-24,"Private, ltd by shares"
3883,100163,ELECTRO-NAV (HONG KONG) LIMITED,1981-07-08,1991-09-27,"Private, ltd by shares"
3884,99918,ELECTRO-SYSTEMS COMPANY LIMITED,1981-06-30,1990-04-08,"Private, ltd by shares"
3885,97011,ELECTRONICA (H.K.) LIMITED,1981-04-29,1987-12-24,"Private, ltd by shares"
3886,99049,ELECTROTEX HOLDINGS COMPANY LIMITED,1981-06-12,1991-10-25,"Private, ltd by shares"
3887,91587,ELECTRUM LIMITED (d1991-04-26),1981-01-02,1991-04-26,"Private, ltd by shares"
3888,94736,"ELEGANT STOCK LIMITED
雅多貿易有限公司",1981-03-13,1991-09-28,"Private, ltd by shares"
3889,105591,ELELBEE TRADING LIMITED,1981-11-17,1996-07-19,"Private, ltd by shares"
3890,94395,ELEVA INVESTMENTS LIMITED,1981-03-06,1988-12-30,"Private, ltd by shares"
3891,107214,ELF ENTERPRISES LIMITED (d1996-07-19),1981-12-29,1996-07-19,"Private, ltd by shares"
3892,96114,"ELFA CAMERA & AUDIO LIMITED
勤藝影音有限公司",1981-04-14,2015-06-05,"Private, ltd by shares"
3893,99450,ELGEE EXPORTS (HONG KONG) LIMITED,1981-06-19,2009-05-22,"Private, ltd by shares"
3894,103272,ELICON COMPANY LIMITED,1981-09-22,1989-06-23,"Private, ltd by shares"
3895,102683,ELIMEX LIMITED (d2003-09-26),1981-09-08,2003-09-26,"Private, ltd by shares"
3896,95173,"ELIN FASHIONS LIMITED
安林時裝有限公司",1981-03-20,1996-06-28,"Private, ltd by shares"
3897,101455,ELINKUS LIMITED,1981-08-11,1996-07-26,"Private, ltd by shares"
3898,105489,"ELITE ENGINEERING COMPANY LIMITED
億利達電子機械製造有限公司",1981-11-13,,"Private, ltd by shares"
3899,102986,ELITE TEXTILES LIMITED (d1996-07-26),1981-09-16,1996-07-26,"Private, ltd by shares"
3900,98160,"ELIXIRS-PRO (HK) LIMITED
依瑞康(香港)有限公司",1981-05-22,2017-07-28,"Private, ltd by shares"
3901,98952,ELKINGHALL LIMITED,1981-06-09,1986-10-08,"Private, ltd by shares"
3902,107263,"ELLEN BOGEN INDUSTRIAL COMPANY LIMITED
寶根實業有限公司",1981-12-31,1996-07-19,"Private, ltd by shares"
3903,102974,ELLENDALE LIMITED (d1989-02-10),1981-09-16,1989-02-10,"Private, ltd by shares"
3904,105164,"ELLFORD LIMITED
幸晴有限公司",1981-11-06,2003-10-10,"Private, ltd by shares"
3905,100952,"ELLICOTT COMPANY LIMITED
易利高有限公司",1981-07-28,1996-05-24,"Private, ltd by shares"
3906,99171,ELLINGWELL LIMITED,1981-06-12,1996-06-07,"Private, ltd by shares"
3907,106433,"ELLON INDUSTRIAL COMPANY LIMITED
藝廊實業有限公司",1981-12-08,1992-11-26,"Private, ltd by shares"
3908,94399,ELLSWORTH PETROLEUM LIMITED,1981-03-06,2001-06-01,"Private, ltd by shares"
3909,95762,"ELMAN COMPANY LIMITED
巨萬有限公司",1981-04-03,1996-12-27,"Private, ltd by shares"
3910,105370,ELMBRIDGE LIMITED (d1996-07-19),1981-11-13,1996-07-19,"Private, ltd by shares"
3911,94818,ELMER INVESTMENT LIMITED,1981-03-13,2004-11-05,"Private, ltd by shares"
3912,97884,ELMONDAR COMPANY LIMITED,1981-05-15,1998-03-20,"Private, ltd by shares"
3913,95859,ELMSLEIGH LIMITED (d2007-06-15),1981-04-08,2007-06-15,"Private, ltd by shares"
3914,103163,ELMSTONE LIMITED (d1989-12-19),1981-09-22,1989-12-19,"Private, ltd by shares"
3915,100867,"ELPHINSTONE INVESTMENT LIMITED
愛興登置業有限公司",1981-07-24,2019-08-16,"Private, ltd by shares"
3916,101488,ELSDON TRADING & INVESTMENT LIMITED,1981-08-11,1996-06-07,"Private, ltd by shares"
3917,102576,ELSTRO COMPANY LIMITED,1981-09-04,1992-02-28,"Private, ltd by shares"
3918,102977,ELTACO TRADING LIMITED,1981-09-16,1996-04-26,"Private, ltd by shares"
3919,97120,ELTERFORD LIMITED,1981-05-01,1993-03-26,"Private, ltd by shares"
3920,96490,ELVASTON LIMITED (d1994-02-25),1981-04-22,1994-02-25,"Private, ltd by shares"
3921,101666,ELVEE LIMITED (d1999-03-12),1981-08-14,1999-03-12,"Private, ltd by shares"
3922,96485,ELVERSON LIMITED,1981-04-22,,"Private, ltd by shares"
3923,94039,ELYSEES AIR CHARTER LIMITED,1981-02-27,1989-06-02,"Private, ltd by shares"
3924,104764,EM PEE COMPANY (H.K.) LIMITED,1981-10-30,1996-05-31,"Private, ltd by shares"
3925,100399,EMAG RESOURCES LIMITED,1981-07-14,1996-01-26,"Private, ltd by shares"
3926,103891,EMAG TRADE SERVICES (HK) LIMITED,1981-10-09,,"Private, ltd by shares"
3927,99025,"EMANEY TEXTILE LIMITED
億萬利布業有限公司",1981-06-12,1996-06-07,"Private, ltd by shares"
3928,101637,EMANUEL LIMITED (d1996-03-29),1981-08-14,1996-03-29,"Private, ltd by shares"
3929,99431,EMAS MINING COMPANY LIMITED,1981-06-19,2007-11-02,"Private, ltd by shares"
3930,101191,EMDIA LIMITED (d2009-01-02),1981-08-05,2009-01-02,"Private, ltd by shares"
3931,104530,"EMDIAMOND COMPANY LIMITED
鑽綠寶石有限公司",1981-10-27,1997-01-31,"Private, ltd by shares"
3932,105836,EMEDIL COMPANY LIMITED,1981-11-24,1987-05-29,"Private, ltd by shares"
3933,91961,"EMIKO COMPANY LIMITED
易美好有限公司",1981-01-13,,"Private, ltd by shares"
3934,94955,Eminent Assets Limited,1981-03-17,,"Private, ltd by shares"
3935,92338,EMJAY DEVELOPMENT COMPANY LIMITED,1981-01-20,2019-03-01,"Private, ltd by shares"
3936,107034,EMLYN INVESTMENTS LIMITED (d1986-04-24),1981-12-23,1986-04-24,"Private, ltd by shares"
3937,93192,EMMENTAL LIMITED (d2003-07-25),1981-02-10,2003-07-25,"Private, ltd by shares"
3938,93964,"EMPEROR COMMODITY INVESTMENTS LIMITED
英皇商品期貨投資有限公司",1981-02-24,1994-12-23,"Private, ltd by shares"
3939,102278,"EMPEROR HOTEL MANAGEMENT COMPANY LIMITED
勝洋酒店管理有限公司",1981-08-28,2018-01-22,"Private, ltd by shares"
3940,91493,"EMPHASIS VIDEO ENTERTAINMENT LIMITED
安訊影視娛樂有限公司",1981-01-02,,"Private, ltd by shares"
3941,92145,"EMPIRE VIDEO AND FILM LABORATORY LIMITED
帝國錄影製作中心有限公司",1981-01-16,1999-10-03,"Private, ltd by shares"
3942,99616,EMPIRICAL INVESTMENTS LIMITED (d2002-12-13),1981-06-23,2002-12-13,"Private, ltd by shares"
3943,102574,EMSDENE COMPANY LIMITED,1981-09-04,1991-05-27,"Private, ltd by shares"
3944,102151,"EN-MODE COMPANY LIMITED
安奴有限公司",1981-08-25,2000-04-07,"Private, ltd by shares"
3945,99963,"EN-SOIE FASHION MANUFACTURING LIMITED
絲洋製衣有限公司",1981-06-30,1994-02-18,"Private, ltd by shares"
3946,93583,ENCABA (H.K.) LIMITED,1981-02-17,,"Private, ltd by shares"
3947,105515,ENCELADUS LIMITED (d1989-04-28),1981-11-13,1989-04-28,"Private, ltd by shares"
